id,band_gap
mp-1113338,3.3213
mp-1113339,0.0113
mp-1113340,0.281399999999999
mp-1113341,0
mp-1113342,1.142
mp-1113346,0
mp-1113347,1.7062
mp-1113350,0
mp-1113351,4.4297
mp-1113352,4.4458
mp-1113353,0.747599999999999
mp-1113354,0.4582
mp-1113356,2.2676
mp-1113357,0.1737
mp-1113360,0.894499999999999
mp-1113361,0
mp-1113364,0.8132
mp-1113366,0
mp-1113367,3.42769999999999
mp-1113369,1.24139999999999
mp-1113371,2.599
mp-1113372,1.6876
mp-1113373,3.1191
mp-1113376,1.5581
mp-1113377,1.1557
mp-1113378,0.910199999999999
mp-1113382,2.40889999999999
mp-1113383,0.4366
mp-1113390,2.06229999999999
mp-1113391,4.4525
mp-1113394,2.6797
mp-1113396,3.39859999999999
mp-1113398,0
mp-1113399,1.7702
mp-1113400,4.4817
mp-1113401,3.6711
mp-1113402,4.1402
mp-1113405,0
mp-1113406,4.4368
mp-1113407,3.2204
mp-1113413,4.1451
mp-1113415,0
mp-1113418,2.5002
mp-1113419,0.2067
mp-1113422,1.5296
mp-1113423,0.8882
mp-1113425,3.5148
mp-1113426,3.1727
mp-1113427,3.8713
mp-1113429,3.3387
mp-1113430,2.1249
mp-1113432,3.905
mp-1113434,1.9059
mp-1113435,1.7338
mp-1113436,0.577
mp-1113437,1.10069999999999
mp-1113438,0.2283
mp-1113439,0
mp-1113441,1.013
mp-1113446,1.67499999999999
mp-1113447,0
mp-1113448,3.67159999999999
mp-1113449,0
mp-1113453,3.3116
mp-1113454,1.722
mp-1113455,0.0564
mp-1113456,0.3972
mp-1113457,0.976899999999999
mp-1113459,3.8493
mp-1113461,2.7392
mp-1113462,3.34329999999999
mp-1113465,0
mp-1113467,0
mp-1113479,0.1593
mp-1113480,0.9802
mp-1113483,0
mp-1113484,3.24219999999999
mp-1113485,2.4006
mp-1113491,2.4632
mp-1113492,6.0171
mp-1113496,3.5105
mp-1113497,0
mp-1113499,0
mp-1113501,0.7907
mp-1113504,2.5753
mp-1113505,2.1533
mp-1113507,1.0809
mp-1113508,6.0265
mp-1113510,3.6411
mp-1113512,4.69
mp-1113515,0
mp-1113517,4.6692
mp-1113518,4.2714
mp-1113521,0
mp-1113524,0
mp-1113525,1.0143
mp-1113526,1.0666
mp-1113529,1.032
mp-1113530,0
mp-1113531,1.4098
mp-1113532,0.2061
mp-1113533,2.3494
mp-1113534,3.3936
mp-1113556,3.3533
mp-1113557,0.5811
mp-1113559,0.934599999999999
mp-1113561,0
mp-1113562,2.63819999999999
mp-1113567,0.3756
mp-1113569,0.280399999999999
mp-1113574,1.425
mp-1113579,0.5524
mp-1113580,3.7384
mp-1113581,0
mp-1113582,0
mp-1113596,0.84
mp-1113599,0.4489
mp-1113600,2.0401
mp-1113601,2.3072
mp-1113602,1.9119
mp-1113603,2.2798
mp-1113604,1.2703
mp-1113605,3.52039999999999
mp-1113606,2.3727
mp-1113608,3.3041
mp-1113609,5.9162
mp-1113611,3.1878
mp-1113616,3.7353
mp-1113617,0
mp-1113618,0.553599999999999
mp-1113625,3.3067
mp-1113626,2.192
mp-1113637,0.5175
mp-1113638,2.0871
mp-1113639,1.1491
mp-1113642,0
mp-1113657,0
mp-1113658,0
mp-1113659,0
mp-1113661,0.274
mp-1113664,0
mp-1113665,0
mp-1113666,0.4238
mp-1113667,0.998999999999999
mp-1113678,0
mp-1113679,2.3859
mp-1113680,3.65239999999999
mp-1113681,2.8478
mp-1113695,1.642
mp-1113696,2.9083
mp-1113697,0
mp-1113698,3.7497
mp-1113699,0
mp-1113700,3.8124
mp-1113701,2.5563
mp-1113712,0
mp-1113713,3.3066
mp-1113715,3.3158
mp-1113716,2.8843
mp-1113717,1.02559999999999
mp-1113718,0.711
mp-1113719,3.6779
mp-1113720,2.7663
mp-1113721,2.8103
mp-1113722,1.17709999999999
mp-1113723,1.096
mp-1113724,0.3111
mp-1113725,3.74289999999999
mp-1113726,0
mp-1113727,0
mp-1113728,0.6979
mp-1113730,0
mp-1113737,3.7147
mp-1113742,3.9714
mp-1113743,1.4966
mp-1113744,0
mp-1113745,1.42
mp-1113746,0.2547
mp-1113749,1.58389999999999
mp-1113750,3.5894
mp-1113760,2.4256
mp-1113761,1.3232
mp-1113784,0
mp-1113785,1.2397
mp-1113793,3.75679999999999
mp-1113798,2.72479999999999
mp-1113799,0.281699999999999
mp-1113805,1.5972
mp-1113806,2.088
mp-1113834,0
mp-1113835,0
mp-1113836,0
mp-1113837,3.50619999999999
mp-1113838,2.0294
mp-1113851,0.3198
mp-1113857,3.24939999999999
mp-1113858,0
mp-1113859,0.4002
mp-1113867,2.4798
mp-1113875,0
mp-1113876,1.4695
mp-1113877,3.0725
mp-1113879,0.5337
mp-1113880,1.27159999999999
mp-1113882,0
mp-1113884,0
mp-1113885,3.823
mp-1113886,0.625699999999999
mp-1113887,3.5555
mp-1113898,1.6361
mp-1113899,4.8591
mp-1113902,3.62899999999999
mp-1113903,3.753
mp-1113912,2.9347
mp-1113913,4.8694
mp-1113940,2.9154
mp-1113941,4.3722
mp-1113944,0
mp-1113946,2.7248
mp-1113947,0
mp-1113957,1.50699999999999
mp-1113960,4.9498
mp-1113961,3.086
mp-1113968,1.68449999999999
mp-1113969,2.0339
mp-1114029,1.9101
mp-1114030,2.98309999999999
mp-1114047,0
mp-1114048,0
mp-1114052,0
mp-1114053,0
mp-1114054,0
mp-1114055,3.1288
mp-1114056,0
mp-1114057,0
mp-1114058,0
mp-1114062,0
mp-1114063,0
mp-1114066,0
mp-1114067,0
mp-1114079,0
mp-1114080,0
mp-1114081,0
mp-1114084,0
mp-1114094,1.8556
mp-1114130,0
mp-1114136,0.001
mp-1114155,0.3299
mp-1114156,2.2333
mp-1114157,0.5465
mp-1114158,0
mp-1114165,0.288699999999999
mp-1114170,0
mp-1114171,0
mp-1114176,0
mp-1114267,0.0549
mp-1114279,0
mp-1114282,1.1258
mp-1114283,5.6179
mp-1114284,0
mp-1114286,0.170599999999999
mp-1114287,0.3172
mp-1114291,0
mp-1114293,0
mp-1114294,1.1797
mp-1114295,0
mp-1114296,1.1917
mp-1114330,5.3573
mp-1114331,4.71819999999999
mp-1114332,0
mp-1114333,2.1335
mp-1114334,5.1282
mp-1114336,5.7424
mp-1114337,2.2678
mp-1114339,0
mp-1114340,1.9141
mp-1114342,0
mp-1114343,2.9405
mp-1114344,2.3093
mp-1114347,6.4284
mp-1114351,1.6653
mp-1114353,5.3133
mp-1114355,3.8754
mp-1114358,0.708899999999999
mp-1114360,3.4632
mp-1114362,3.1733
mp-1114363,0.6445
mp-1114365,2.4029
mp-1114366,6.2143
mp-1114367,0
mp-1114370,3.36709999999999
mp-1114373,4.7165
mp-1114374,5.6871
mp-1114376,2.226
mp-1114377,0
mp-1114378,2.5349
mp-1114379,3.8013
mp-1114380,0
mp-1114381,5.8963
mp-1114382,0.8375
mp-1114383,0.4949
mp-1114384,0
mp-1114385,3.0157
mp-1114386,4.2291
mp-1114387,2.4102
mp-1114388,2.58539999999999
mp-1114389,1.8529
mp-1114390,0.7026
mp-1114391,2.25589999999999
mp-1114392,0.5548
mp-1114393,2.4482
mp-1114394,3.9341
mp-1114395,2.1675
mp-1114396,1.40269999999999
mp-1114397,3.71449999999999
mp-1114399,0.8007
mp-1114400,3.5945
mp-1114402,0
mp-1114404,2.5943
mp-1114405,4.7632
mp-1114406,1.4896
mp-1114407,3.6924
mp-1114408,3.69
mp-1114409,3.2273
mp-1114410,4.0632
mp-1114413,1.4021
mp-1114415,0.4971
mp-1114416,5.0013
mp-1114417,0.4763
mp-1114418,2.81949999999999
mp-1114419,5.2699
mp-1114420,2.1225
mp-1114421,5.2683
mp-1114422,1.2722
mp-1114423,1.5319
mp-1114424,6.5983
mp-1114425,2.9612
mp-1114427,6.5456
mp-1114428,2.93819999999999
mp-1114429,3.728
mp-1114430,0
mp-1114431,5.048
mp-1114432,6.8872
mp-1114433,4.2429
mp-1114437,0.280599999999999
mp-1114438,5.1579
mp-1114439,5.1785
mp-1114441,3.05649999999999
mp-1114443,4.6622
mp-1114444,5.21899999999999
mp-1114445,1.48939999999999
mp-1114446,1.63259999999999
mp-1114447,1.4146
mp-1114448,0
mp-1114449,3.12419999999999
mp-1114451,5.0076
mp-1114452,6.1651
mp-1114453,3.1088
mp-1114456,6.9076
mp-1114457,2.20249999999999
mp-1114458,0
mp-1114459,0
mp-1114460,5.1425
mp-1114462,1.0394
mp-1114466,2.9088
mp-1114467,3.8855
mp-1114468,5.32309999999999
mp-1114469,1.8525
mp-1114470,1.9956
mp-1114472,1.66679999999999
mp-1114474,2.5999
mp-1114476,1.1037
mp-1114479,2.2788
mp-1114481,0
mp-1114482,1.9971
mp-1114483,0
mp-1114484,2.8446
mp-1114485,0
mp-1114486,1.6885
mp-1114487,0.7159
mp-1114488,3.3917
mp-1114489,4.5946
mp-1114490,6.1238
mp-1114491,0.0147
mp-1114493,3.591
mp-1114494,4.5178
mp-1114495,0
mp-1114496,4.1317
mp-1114497,2.169
mp-1114498,3.5252
mp-1114499,0.9799
mp-1114500,4.7484
mp-1114501,0
mp-1114502,3.0326
mp-1114503,0
mp-1114504,3.8715
mp-1114505,0.9856
mp-1114506,1.1694
mp-1114507,2.10489999999999
mp-1114508,0
mp-1114509,1.75539999999999
mp-1114510,2.1806
mp-1114511,1.2639
mp-1114512,3.125
mp-1114513,0.4272
mp-1114514,2.4154
mp-1114515,2.56049999999999
mp-1114517,0
mp-1114518,0
mp-1114519,0
mp-1114520,2.12
mp-1114521,1.444
mp-1114522,0
mp-1114523,1.7024
mp-1114524,0.896599999999999
mp-1114525,1.29449999999999
mp-1114526,2.062
mp-1114527,3.0981
mp-1114528,3.3592
mp-1114529,2.6766
mp-1114530,0
mp-1114531,3.993
mp-1114532,2.8223
mp-1114533,0.4786
mp-1114534,0.361799999999999
mp-1114535,0.444
mp-1114536,4.879
mp-1114537,4.8947
mp-1114538,3.175
mp-1114539,2.3924
mp-1114541,4.9188
mp-1114542,1.6226
mp-1114543,0
mp-1114544,4.3597
mp-1114545,3.1283
mp-1114546,4.3519
mp-1114549,2.5635
mp-1114550,4.8314
mp-1114551,0
mp-1114552,0
mp-1114553,0
mp-1114554,4.8704
mp-1114555,2.42999999999999
mp-1114556,0.4768
mp-1114557,4.904
mp-1114560,3.1286
mp-1114561,2.9118
mp-1114562,3.6126
mp-1114563,2.03669999999999
mp-1114564,0.274599999999999
mp-1114565,5.1032
mp-1114566,5.1922
mp-1114567,4.504
mp-1114569,1.2741
mp-1114570,4.0028
mp-1114571,4.8522
mp-1114572,3.9872
mp-1114573,4.8208
mp-1114574,2.9487
mp-1114575,2.3242
mp-1114576,4.2296
mp-1114577,1.91729999999999
mp-1114578,4.9211
mp-1114579,0
mp-1114580,0
mp-1114581,0.5512
mp-1114582,4.0385
mp-1114583,4.9308
mp-1114584,3.0067
mp-1114585,3.1446
mp-1114586,2.2536
mp-1114587,0.345899999999999
mp-1114588,0.361299999999999
mp-1114589,0
mp-1114590,0.0116
mp-1114591,0.6782
mp-1114592,4.0601
mp-1114593,5.0313
mp-1114594,4.0479
mp-1114595,2.57139999999999
mp-1114596,2.101
mp-1114597,5.0961
mp-1114598,0
mp-1114599,0
mp-1114600,0
mp-1114601,4.2307
mp-1114602,5.124
mp-1114603,3.1407
mp-1114604,1.1354
mp-1114605,0.909399999999999
mp-1114606,1.6747
mp-1114608,1.15689999999999
mp-1114609,1.9851
mp-1114610,0.869599999999999
mp-1114611,3.11
mp-1114612,3.80959999999999
mp-1114613,4.2025
mp-1114614,3.2251
mp-1114615,1.3373
mp-1114616,1.9055
mp-1114617,3.1121
mp-1114618,2.3105
mp-1114619,4.146
mp-1114620,0.3616
mp-1114621,4.7176
mp-1114622,4.7341
mp-1114623,3.214
mp-1114624,2.5129
mp-1114625,3.7156
mp-1114626,1.4131
mp-1114628,0
mp-1114629,4.5413
mp-1114631,3.40389999999999
mp-1114632,3.2763
mp-1114633,2.3978
mp-1114634,4.5667
mp-1114635,4.7116
mp-1114636,1.5253
mp-1114637,0.6232
mp-1114638,4.7212
mp-1114639,3.2914
mp-1114640,4.59399999999999
mp-1114642,5.9844
mp-1114645,0
mp-1114646,0
mp-1114647,0
mp-1114648,1.23799999999999
mp-1114649,1.16259999999999
mp-1114650,2.6637
mp-1114652,3.3134
mp-1114653,4.6728
mp-1114654,3.042
mp-1114655,3.5016
mp-1114656,2.1746
mp-1114657,3.4389
mp-1114658,0.445199999999999
mp-1114660,2.5867
mp-1114661,0
mp-1114662,3.1403
mp-1114663,3.4899
mp-1114664,3.5042
mp-1114665,4.1083
mp-1114666,4.7425
mp-1114667,5.2798
mp-1114669,2.91169999999999
mp-1114671,3.949
mp-1114674,5.2496
mp-1114677,3.8167
mp-1114678,0
mp-1114679,0
mp-1114681,3.03709999999999
mp-1114683,0
mp-1114684,4.9932
mp-1114685,0
mp-1114686,2.6641
mp-1114687,4.2991
mp-1114688,0.7914
mp-1114689,5.3003
mp-1114690,2.6078
mp-1114692,0
mp-1114693,6.22809999999999
mp-1114694,0
mp-1114696,0
mp-1114697,7.2467
mp-1114698,4.6112
mp-1114700,1.7868
mp-1114701,0
mp-1114702,6.7141
mp-1114703,0
mp-1114704,0
mp-1114708,0
mp-1114712,4.4365
mp-1133946,1.62409999999999
mp-1134185,2.36409999999999
mp-1134210,1.82019999999999
mp-1142841,0.0149
mp-1142909,1.0566
mp-1143317,2.8506
mp-1143624,0.278
mp-1143735,3.5973
mp-1154546,3.27419999999999
mp-1154609,0.8092
mp-1154732,2.1854
mp-1157156,2.64669999999999
mp-1157184,3.3088
mp-1157220,2.0197
mp-1157382,3.31399999999999
mp-1157629,2.94149999999999
mp-1157737,3.0196
mp-1163932,2.6854
mp-1163933,1.9167
mp-1163949,2.8729
mp-1170759,2.3232
mp-1170958,2.3316
mp-1171010,1.9181
mp-1171036,3.7151
mp-1171109,3.7428
mp-1171327,2.955
mp-1171394,3.1024
mp-1172380,2.2489
mp-1172435,0
mp-1173004,0.0617
mp-1173040,0
mp-1173065,0.932599999999999
mp-1173071,2.4244
mp-1173084,0.4029
mp-1173210,0
mp-1173341,0
mp-1173357,0.6186
mp-1173362,1.98239999999999
mp-1173421,0.295399999999999
mp-1173490,1.3611
mp-1173671,3.8782
mp-1174054,0
mp-1176368,5.202
mp-1176421,0.5985
mp-1176452,0
mp-1176484,0.189699999999999
mp-1176494,2.6327
mp-1176581,0.2027
mp-1176605,3.8766
mp-1176609,0.3689
mp-1176654,1.323
mp-1176721,0.9535
mp-1176728,0.859599999999999
mp-1176730,1.8278
mp-1176732,1.5798
mp-1176751,2.3844
mp-1176753,3.8856
mp-1176823,0.472
mp-1176876,0
mp-1176884,0.0211
mp-1176952,0.8625
mp-1176974,1.2479
mp-1176999,0.5781
mp-1177000,0.0526
mp-1177014,0.301999999999999
mp-1177032,0.3721
mp-1177047,0.0701
mp-1177123,1.7744
mp-1177283,0
mp-1177398,0
mp-1177406,0.149
mp-1177418,2.1831
mp-1177530,0
mp-1177552,1.0648
mp-1177568,0
mp-1177604,0.111099999999999
mp-1177649,1.546
mp-1177761,0.757199999999999
mp-1177841,0
mp-1177963,1.1961
mp-1178038,0
mp-1178084,0.225899999999999
mp-1178241,0.0151
mp-1178273,0.873899999999999
mp-1178281,0.0067
mp-1178300,1.67889999999999
mp-1178347,0.142699999999999
mp-1178401,1.412
mp-1178415,1.8128
mp-1178427,0
mp-1178431,0.0248
mp-1178536,0.669
mp-1178543,2.5759
mp-1178571,0
mp-1178602,0
mp-1178609,1.9738
mp-1178623,0
mp-1178636,2.4399
mp-1178651,1.6125
mp-1178659,1.7916
mp-1178661,1.9027
mp-1178698,1.1291
mp-1178708,0
mp-1178715,1.82879999999999
mp-1178754,0
mp-1178763,0
mp-1178765,0.210899999999999
mp-1178777,0
mp-1178791,0.3225
mp-1178794,0.0786
mp-1178797,1.9721
mp-1178798,1.6014
mp-1178799,0.457099999999999
mp-1178800,0.4908
mp-1178826,1.4672
mp-1178862,0
mp-1178866,0.0014
mp-1178877,0.7426
mp-1178878,0.0253
mp-1178888,0
mp-1178905,0.6009
mp-1178920,1.0564
mp-1178932,0
mp-1178940,0.593999999999999
mp-1178948,0.259199999999999
mp-1178963,0
mp-1178999,0
mp-1179002,0.539099999999999
mp-1179007,0
mp-1179023,0
mp-1179055,0
mp-1179064,1.598
mp-1179066,1.6288
mp-1179079,4.00209999999999
mp-1179083,0.698
mp-1179089,2.8459
mp-1179102,0.3729
mp-1179109,0.6927
mp-1179120,0.113299999999999
mp-1179129,0.5325
mp-1179162,2.1147
mp-1179219,1.45099999999999
mp-1179220,1.4042
mp-1179241,0.6858
mp-1179247,1.5176
mp-1179267,3.3003
mp-1179312,3.6056
mp-1179339,2.4195
mp-1179353,4.0931
mp-1179357,0.8074
mp-1179360,2.2046
mp-1179383,0
mp-1179400,0.7888
mp-1179409,3.93229999999999
mp-1179416,3.6322
mp-1179419,1.4556
mp-1179461,0.2606
mp-1179477,2.6358
mp-1179497,0.0656
mp-1179500,5.2589
mp-1179529,5.44759999999999
mp-1179531,2.7333
mp-1179534,2.43979999999999
mp-1179547,1.56209999999999
mp-1179567,0
mp-1179570,1.6659
mp-1179592,0.5006
mp-1179593,1.1421
mp-1179597,0.0284
mp-1179601,0.4114
mp-1179609,0.0492
mp-1179612,0.0783
mp-1179632,0
mp-1179653,4.5166
mp-1179671,1.1617
mp-1179680,0.899099999999999
mp-1179693,0
mp-1179709,3.45859999999999
mp-1179734,2.1149
mp-1179768,0.8152
mp-1179769,0.8549
mp-1179773,0
mp-1179786,0.7067
mp-1179788,0.838499999999999
mp-1179804,0.0634
mp-1179817,0.5172
mp-1179819,1.76559999999999
mp-1179822,1.17
mp-1179840,0.6621
mp-1179842,2.36779999999999
mp-1179870,0.711599999999999
mp-1179896,1.8676
mp-1179897,0.0898
mp-1179921,0.5043
mp-1179952,2.1153
mp-1179968,0.0152
mp-1180004,4.3758
mp-1180006,1.6399
mp-1180024,0
mp-1180028,0
mp-1180045,0
mp-1180046,0.1873
mp-1180066,3.1339
mp-1180094,0.1026
mp-1180117,0.2138
mp-1180138,0.4083
mp-1180160,2.53
mp-1180190,0.5269
mp-1180204,0
mp-1180205,0
mp-1180208,1.8965
mp-1180221,2.343
mp-1180228,0.908299999999999
mp-1180230,0
mp-1180240,2.6366
mp-1180305,2.2249
mp-1180313,0.2429
mp-1180318,0
mp-1180329,0.4817
mp-1180335,0.5273
mp-1180340,0.0498
mp-1180366,2.1228
mp-1180379,0.569399999999999
mp-1180391,0.7873
mp-1180453,3.0887
mp-1180459,1.59389999999999
mp-1180467,0.7478
mp-1180469,0
mp-1180470,0.486199999999999
mp-1180493,1.2123
mp-1180496,2.4934
mp-1180502,2.277
mp-1180504,3.687
mp-1180512,0
mp-1180521,1.04939999999999
mp-1180525,0
mp-1180527,0.3258
mp-1180529,1.35009999999999
mp-1180538,0
mp-1180549,0.0452
mp-1180551,2.8777
mp-1180553,6.1222
mp-1180580,8.5089
mp-1180588,0.133899999999999
mp-1180596,3.9035
mp-1180635,1.6338
mp-1180659,0.774899999999999
mp-1180693,0.3423
mp-1180713,0
mp-1180714,0
mp-1180738,2.05309999999999
mp-1180758,0
mp-1180763,0.784199999999999
mp-1180786,0.5439
mp-1180805,2.4412
mp-1180806,0
mp-1180816,2.8131
mp-1180828,0
mp-1180848,1.2964
mp-1180854,0.9068
mp-1180864,2.4225
mp-1180897,2.1763
mp-1180902,0.5021
mp-1180911,0.6818
mp-1180919,0
mp-1180920,1.62399999999999
mp-1180933,0.3907
mp-1180937,0.1361
mp-1180946,2.3538
mp-1180967,1.4282
mp-1180981,0
mp-1180982,3.82059999999999
mp-1180998,0
mp-1181007,0
mp-1181024,1.1733
mp-1181034,0
mp-1181039,0.221299999999999
mp-1181057,0.5171
mp-1181063,0.0215
mp-1181066,0.1681
mp-1181083,0.147899999999999
mp-1181085,0
mp-1181124,0.0019
mp-1181126,0.003
mp-1181128,1.2205
mp-1181161,0.6323
mp-1181188,9.7306
mp-1181189,8.1932
mp-1181224,0.3238
mp-1181280,2.5454
mp-1181355,0.4095
mp-1181369,0
mp-1181376,3.43609999999999
mp-1181385,1.5705
mp-1181387,0.007
mp-1181417,1.10999999999999
mp-1181419,2.8043
mp-1181421,1.6562
mp-1181480,1.7144
mp-1181520,0
mp-1181534,0
mp-1181561,1.22089999999999
mp-1181615,0.6606
mp-1181617,0
mp-1181630,0
mp-1181638,0
mp-1181645,1.6047
mp-1181656,0
mp-1181664,0.6381
mp-1181700,4.296
mp-1181711,0
mp-1181730,0
mp-1181754,0
mp-1181770,1.8296
mp-1181828,2.23599999999999
mp-1181851,0
mp-1181891,2.0756
mp-1181913,2.7578
mp-1181929,2.3508
mp-1181954,0
mp-1181961,0
mp-1181968,0
mp-1181994,5.954
mp-1182000,1.4628
mp-1182025,0.0683
mp-1182033,0.631899999999999
mp-1182042,0.076
mp-1182065,3.5655
mp-1182070,0
mp-1182086,6.4503
mp-1182092,3.5339
mp-1182105,0.1085
mp-1182116,3.3905
mp-1182125,0
mp-1182130,2.0467
mp-1182137,3.6603
mp-1182139,1.86299999999999
mp-1182142,0
mp-1182156,1.3787
mp-1182162,0
mp-1182167,1.43699999999999
mp-1182195,0
mp-1182205,0.277
mp-1182212,3.721
mp-1182222,3.0439
mp-1182244,0.0965
mp-1182253,2.0836
mp-1182283,0.3595
mp-1182310,1.1981
mp-1182314,1.0906
mp-1182336,0.4547
mp-1182345,0.1948
mp-1182360,2.5257
mp-1182361,0.7897
mp-1182380,0
mp-1182384,0.5543
mp-1182391,0
mp-1182429,1.76789999999999
mp-1182463,0
mp-1182477,2.74979999999999
mp-1182483,0
mp-1182500,2.5925
mp-1182509,0.708299999999999
mp-1182545,3.9401
mp-1182549,0.8323
mp-1182555,0
mp-1182588,0
mp-1182629,0.7287
mp-1182641,0.9451
mp-1182807,0
mp-1182813,0.595
mp-1182828,1.2307
mp-1182865,1.0896
mp-1182901,0
mp-1182902,7.5019
mp-1182917,0
mp-1182949,4.8698
mp-1182976,0
mp-1182977,0
mp-1182987,0
mp-1182997,0.196999999999999
mp-1183028,3.4286
mp-1183276,4.0615
mp-1184704,0
mp-1184928,1.8034
mp-1185107,0
mp-1185209,0
mp-1185276,0.485099999999999
mp-1186018,0
mp-1186835,3.298
mp-1186971,5.4555
mp-1187573,0
mp-1187949,0
mp-1188269,1.7672
mp-1188729,0.6523
mp-1188738,0
mp-1188793,0.6706
mp-1188852,0
mp-1188979,0.7718
mp-1189047,1.0505
mp-1189156,0
mp-1189163,0
mp-1189190,2.7412
mp-1189233,0
mp-1189285,0.5882
mp-1189488,0.363399999999999
mp-1189546,0
mp-1189857,1.528
mp-1189936,0.5341
mp-1189960,2.6155
mp-1189979,2.7481
mp-1190180,0
mp-1190250,1.2126
mp-1190406,1.7724
mp-1190607,0.6259
mp-1190641,0
mp-1190674,0
mp-1190684,0
mp-1190734,0.5587
mp-1190914,1.6527
mp-1190930,1.2286
mp-1190954,0
mp-1190962,0.9217
mp-1190997,1.27339999999999
mp-1191075,0
mp-1191117,2.4593
mp-1191136,0.5742
mp-1191320,0.823699999999999
mp-1191321,0
mp-1191395,0
mp-1191414,0
mp-1191451,0.0746
mp-1191480,0.043
mp-1191517,0
mp-1191548,0
mp-1191593,0
mp-1191682,0.212299999999999
mp-1191693,0.6973
mp-1191704,0
mp-1191718,0
mp-1191730,0
mp-1191894,0.0838
mp-1191914,1.9482
mp-1191936,0.883899999999999
mp-1192018,0.2707
mp-1192082,0
mp-1192100,0
mp-1192241,0
mp-1192243,1.7203
mp-1192278,2.4484
mp-1192311,0
mp-1192328,2.2883
mp-1192392,0.9209
mp-1192400,0.185699999999999
mp-1192486,0.398499999999999
mp-1192687,0
mp-1192712,0
mp-1192875,0
mp-1192917,0.1396
mp-1192927,1.91119999999999
mp-1193137,0
mp-1193141,0.935799999999999
mp-1193186,0.1276
mp-1193363,0
mp-1193441,0
mp-1193649,0.6114
mp-1193682,0
mp-1193743,0.3166
mp-1193746,1.7147
mp-1193791,0.0588
mp-1193807,0.0053
mp-1193956,0.5614
mp-1194034,1.9464
mp-1194060,0
mp-1194125,1.2252
mp-1194169,0
mp-1194193,0.658
mp-1194223,0
mp-1194239,0.7179
mp-1194325,0.0318
mp-1194393,0.794899999999999
mp-1194786,2.36939999999999
mp-1195685,0
mp-1195796,2.284
mp-1195813,0
mp-1195857,0.803599999999999
mp-1195888,0.0959
mp-1195937,0.0211
mp-1195953,0.2721
mp-1195979,1.3751
mp-1195980,0.0007
mp-1195991,0.2415
mp-1196021,0.0774
mp-1196068,0
mp-1196267,0.4254
mp-1196268,0
mp-1196299,2.6372
mp-1196303,0
mp-1196429,2.3188
mp-1196432,0.1956
mp-1196448,0
mp-1196456,1.1195
mp-1196466,0
mp-1196558,0
mp-1196576,1.5716
mp-1196598,0.455299999999999
mp-1196614,0.195799999999999
mp-1196669,1.1893
mp-1196679,0
mp-1196685,0
mp-1196692,0.653499999999999
mp-1196936,0
mp-1196937,0.3704
mp-1196946,0
mp-1197025,0
mp-1197045,0.8848
mp-1197068,0
mp-1197155,0
mp-1197157,0.268199999999999
mp-1197161,0.567899999999999
mp-1197172,0
mp-1197193,3.1608
mp-1197198,1.8515
mp-1197240,4.046
mp-1197307,0
mp-1197309,0.365399999999999
mp-1197333,0.5161
mp-1197347,0.3647
mp-1197358,1.82669999999999
mp-1197370,1.7928
mp-1197393,1.3446
mp-1197428,1.1523
mp-1197437,0.7157
mp-1197469,0.502699999999999
mp-1197472,0.6042
mp-1197487,0
mp-1197495,0.716499999999999
mp-1197530,1.0738
mp-1197537,0.015
mp-1197559,0
mp-1197613,0.0862
mp-1197670,0
mp-1197696,1.0891
mp-1197698,0.5083
mp-1197715,1.6457
mp-1197798,8.2306
mp-1197863,0
mp-1197925,0.1913
mp-1198010,0.153599999999999
mp-1198028,0.0112
mp-1198060,2.1153
mp-1198084,0
mp-1198178,0
mp-1198208,0.0431
mp-1198283,0
mp-1198326,0.3459
mp-1198341,0.0952
mp-1198426,0
mp-1198527,2.09289999999999
mp-1198612,0
mp-1198618,0.004
mp-1198637,0.7685
mp-1198751,0
mp-1198768,0.4111
mp-1198793,0.8004
mp-1198822,1.46919999999999
mp-1198933,0.236
mp-1198937,0.5151
mp-1198947,1.5555
mp-1198990,0.536799999999999
mp-1199035,0
mp-1199140,0.0337
mp-1199152,1.14289999999999
mp-1199225,0.3418
mp-1199247,0.024
mp-1199271,0
mp-1199299,0.3285
mp-1199309,0
mp-1199322,0
mp-1199422,1.1047
mp-1199495,0
mp-1199509,0.7383
mp-1199534,0.0027
mp-1199535,0.595
mp-1199561,0.7155
mp-1199589,0.2608
mp-1199648,0
mp-1199764,2.3674
mp-1199802,0
mp-1199825,0
mp-1199843,1.9583
mp-1199853,0.192699999999999
mp-1199877,0
mp-1199888,0.1778
mp-1199940,0.5987
mp-1199953,0
mp-1200145,0.2342
mp-1200197,0
mp-1200204,0
mp-1200330,4.6484
mp-1200360,0
mp-1200364,0.0025
mp-1200446,1.06559999999999
mp-1200502,2.0145
mp-1200520,0
mp-1200543,0
mp-1200566,0.6033
mp-1200577,0
mp-1200583,0.5275
mp-1200657,0.6247
mp-1200678,0.8861
mp-1200681,0.547999999999999
mp-1200684,0
mp-1200747,0.908999999999999
mp-1200792,3.18819999999999
mp-1200875,0.013
mp-1200908,0.428099999999999
mp-1200915,0.0242
mp-1200943,1.20739999999999
mp-1200974,0
mp-1200977,0.1909
mp-1201039,1.5704
mp-1201051,0.5874
mp-1201078,2.695
mp-1201086,0.396599999999999
mp-1201162,2.0936
mp-1201183,0
mp-1201188,0.124199999999999
mp-1201214,1.70699999999999
