id,ehull
mp-1519,0.0
mp-15216,0.0
mp-15218,0.0
mp-15221,0.0
mp-15222,0.0
mp-15223,0.0
mp-1522,0.0
mp-15252,0.0
mp-15312,0.0
mp-15316,0.057
mp-15317,0.001
mp-15318,0.0
mp-15339,0.0
mp-15349,0.0
mp-1536,0.0
mp-1541,0.0
mp-15472,0.0
mp-154,0.0
mp-1550,0.0
mp-15514,0.0
mp-15521,0.0
mp-15549,0.0
mp-1554,0.003
mp-15556,0.0
mp-15557,0.0
mp-15567,0.0
mp-15571,0.0
mp-15572,0.0
mp-15573,0.0
mp-15621,0.117
mp-15622,0.0
mp-15642,0.0
mp-15643,0.0
mp-15649,0.0
mp-1565,0.069
mp-15661,0.0
mp-15668,0.0
mp-15684,0.0
mp-15685,0.0
mp-15687,0.008
mp-1569,0.0
mp-15701,0.029
mp-15702,0.531
mp-15703,0.004
mp-15704,0.001
mp-15724,0.0
mp-1572,0.0
mp-15733,0.0
mp-15736,0.011
mp-15751,0.014
mp-1575,0.014
mp-15776,0.0
mp-15777,0.0
mp-15782,0.0
mp-15783,0.0
mp-15785,0.0
mp-15786,0.0
mp-15788,0.0
mp-15789,0.0
mp-15790,0.0
mp-15791,0.0
mp-15793,0.0
mp-15794,0.0
mp-15795,0.0
mp-15796,0.0
mp-15797,0.0
mp-157,0.037
mp-15802,0.003
mp-15803,0.011
mp-1581,0.0
mp-1582,0.006
mp-15833,0.0
mp-15840,0.0
mp-15844,0.049
mp-15845,0.0
mp-15895,0.009
mp-15896,0.0
mp-158,0.024
mp-15900,0.032
mp-1591,0.0
mp-15939,0.001
mp-15951,0.0
mp-15953,0.0
mp-15954,0.0
mp-15988,0.0
mp-1598,0.0
mp-15998,0.0
mp-15999,0.0
mp-1599,0.138
mp-1602,0.0
mp-16031,0.013
mp-16032,0.0
mp-16033,0.0
mp-16036,0.0
mp-16037,0.0
mp-16060,0.0
mp-16096,0.115
mp-160,0.0
mp-16118,0.0
mp-16136,0.0
mp-16152,0.13
mp-16179,0.007
mp-16180,0.0
mp-16183,0.0
mp-16184,0.0
mp-16234,0.0
mp-16236,0.0
mp-16238,0.0
mp-16252,0.0
mp-16253,0.0
mp-16264,0.0
mp-16267,0.0
mp-16281,0.009
mp-16293,0.045
mp-16313,0.0
mp-16314,0.0
mp-16319,0.0
mp-16327,0.0
mp-16329,0.0
mp-16337,0.0
mp-1634,0.0
mp-16363,0.004
mp-16364,0.252
mp-16376,0.0
mp-16380,0.0
mp-1639,0.077
mp-16433,0.034
mp-16445,0.0
mp-16454,0.001
mp-16455,0.021
mp-16559,0.0
mp-16564,0.009
mp-16565,0.006
mp-16566,0.0
mp-16577,0.0
mp-165,0.013
mp-16600,0.018
mp-16605,0.0
mp-16609,0.03
mp-16613,0.012
mp-16684,0.0
mp-1672,0.0
mp-16737,0.0
mp-16742,0.0
mp-16755,0.03
mp-16763,0.0
mp-16764,0.0
mp-1683,0.0
mp-16864,0.0
mp-16870,0.0
mp-16871,0.0
mp-16884,0.0
mp-16889,0.007
mp-16904,0.02
mp-16909,0.038
mp-16911,0.0
mp-16928,0.0
mp-1694,0.0
mp-16961,0.0
mp-16978,0.0
mp-16988,0.007
mp-16992,0.0
mp-169,0.001
mp-17006,0.01
mp-17008,0.013
mp-17009,0.0
mp-1700,0.021
mp-17012,0.0
mp-17020,0.0
mp-17024,0.0
mp-17037,0.0
mp-1705,0.0
mp-1707,0.0
mp-17088,0.0
mp-17095,0.0
mp-17112,0.0
mp-17123,0.0
mp-1714,0.0
mp-1716,0.026
mp-17170,0.035
mp-17172,0.026
mp-17173,0.0
mp-17192,0.033
mp-17193,0.0
mp-17194,0.035
mp-17207,0.0
mp-17228,0.0
mp-17243,0.0
mp-17244,0.0
mp-17245,0.0
mp-17250,0.0
mp-17252,0.0
mp-17272,0.018
mp-17275,0.004
mp-17291,0.0
mp-17307,0.0
mp-17322,0.007
mp-17324,0.0
mp-17329,0.002
mp-17335,0.002
mp-17344,0.0
mp-17357,0.001
mp-1735,0.16
mp-17380,0.0
mp-17382,0.0
mp-17385,0.001
mp-17389,0.0
mp-17394,0.0
mp-17400,0.0
mp-17401,0.0
mp-17441,0.0
mp-1745,0.032
mp-17464,0.0
mp-1746,0.066
mp-17475,0.035
mp-1747,0.0
mp-17481,0.0
mp-17486,0.0
mp-17491,0.0
mp-17508,0.0
mp-17510,0.021
mp-17512,0.0
mp-17518,0.0
mp-17524,0.0
mp-17538,0.0
mp-17539,0.0
mp-17552,0.02
mp-17558,0.0
mp-17620,0.318
mp-17621,0.0
mp-17660,0.0
mp-17662,0.047
mp-17696,0.0
mp-17697,0.0
mp-17698,0.0
mp-17701,0.0
mp-17708,0.0
mp-1771,0.001
mp-17722,0.0
mp-17743,0.003
mp-17747,0.013
mp-17756,0.0
mp-17761,0.0
mp-1778,0.007
mp-17791,0.013
mp-17792,0.0
mp-1779,0.0
mp-17825,0.009
mp-17827,0.0
mp-17829,0.0
mp-17830,0.0
mp-17833,0.0
mp-17844,0.131
mp-1784,0.0
mp-17853,0.027
mp-17854,0.0
mp-17868,0.002
mp-17875,0.0
mp-17889,0.004
mp-17891,0.0
mp-17892,0.0
mp-17894,0.0
mp-17895,0.001
mp-17906,0.164
mp-17911,0.0
mp-17914,0.0
mp-17916,0.013
mp-17926,0.0
mp-17947,0.0
mp-17948,0.013
mp-1794,0.481
mp-17954,0.0
mp-17960,0.0
mp-17972,0.0
mp-17973,0.002
mp-17982,0.032
mp-17984,0.0
mp-17986,0.0
mp-18003,0.0
mp-18006,0.011
mp-18008,0.014
mp-18019,0.0
mp-18040,0.0
mp-18041,0.0
mp-18062,0.0
mp-18068,0.047
mp-18073,0.0
mp-18074,0.24
mp-18100,0.0
mp-18105,0.0
mp-18115,0.0
mp-18138,0.0
mp-18160,0.0
mp-18163,0.019
mp-1818,0.0
mp-1819,0.002
mp-181,0.0
mp-1820,0.0
mp-18216,0.006
mp-18217,0.0
mp-1821,0.0
mp-18224,0.0
mp-18230,0.017
mp-18243,0.015
mp-18247,0.0
mp-18301,0.0
mp-18302,0.0
mp-18303,0.0
mp-18309,0.0
mp-18313,0.02
mp-18315,0.0
mp-18361,0.0
mp-18365,0.0
mp-1836,0.0
mp-18378,0.0
mp-18407,0.409
mp-1840,0.02
mp-18411,0.0
mp-18422,0.0
mp-18439,0.0
mp-18440,0.0
mp-18451,0.0
mp-18474,0.0
mp-18480,0.0
mp-18483,0.0
mp-1848,0.006
mp-18498,0.0
mp-18500,0.0
mp-18501,0.0
mp-18511,0.0
mp-18538,0.041
mp-18540,0.003
mp-18571,0.0
mp-18577,0.009
mp-18585,0.0
mp-1858,0.024
mp-18591,0.007
mp-18596,0.027
mp-18612,0.0
mp-18634,0.099
mp-18635,0.004
mp-1863,0.0
mp-18651,0.0
mp-18652,0.0
mp-18670,0.0
mp-18685,0.0
mp-18687,0.0
mp-18690,0.209
mp-18691,0.0
mp-18705,0.0
mp-18733,0.0
mp-18734,0.0
mp-1873,0.0
mp-18740,0.0
mp-18741,0.0
mp-18757,0.024
mp-1875,0.0
mp-18764,0.0
mp-18765,0.043
mp-1876,0.039
mp-18772,0.086
mp-18773,0.0
mp-18780,0.0
mp-18781,0.0
mp-18784,0.0
mp-18792,0.006
mp-18797,0.0
mp-18803,0.0
mp-18807,0.032
mp-1880,0.0
mp-18812,0.0
mp-18815,0.0
mp-18829,0.025
mp-18834,0.0
mp-18837,0.0
mp-1883,0.0
mp-18848,0.009
mp-18852,0.0
mp-18853,0.0
mp-18864,0.0
mp-18875,0.0
mp-18880,0.036
mp-18888,0.078
mp-18892,0.0
mp-18901,0.027
mp-18903,0.082
mp-18914,0.0
mp-18918,0.0
mp-18921,0.0
mp-18932,0.0
mp-18938,0.0
mp-18939,0.411
mp-18943,0.117
mp-18953,0.0
mp-18960,0.0
mp-18962,0.073
mp-18964,0.0
mp-18977,0.003
mp-18981,0.073
mp-18986,0.0
mp-18993,0.0
mp-18994,0.0
mp-18996,0.0
mp-189,0.0
mp-19000,0.015
mp-19005,0.0
mp-19014,0.0
mp-19023,0.0
mp-19033,0.001
mp-19037,0.0
mp-19039,0.0
mp-19046,0.011
mp-19047,0.0
mp-19048,0.0
mp-19052,0.022
mp-19065,0.035
mp-19068,0.0
mp-19078,0.001
mp-19083,0.0
mp-19100,0.065
mp-19105,0.032
mp-19116,0.0
mp-19121,0.0
mp-19123,0.0
mp-19125,0.149
mp-19132,0.02
mp-19133,0.0
mp-19138,0.0
mp-19155,0.004
mp-19163,0.0
mp-19169,0.0
mp-19178,0.0
mp-19182,0.003
mp-19183,0.119
mp-19209,0.018
mp-19212,0.0
mp-19215,0.0
mp-19219,0.0
mp-1922,0.0
mp-19230,0.002
mp-19232,0.0
mp-19234,0.017
mp-19241,0.0
mp-19247,0.0
mp-19251,0.0
mp-19260,0.0
mp-19276,0.0
mp-19282,0.02
mp-19295,0.034
mp-19302,0.0
mp-19310,0.106
mp-19318,0.001
mp-19323,0.0
mp-19324,0.0
mp-19330,0.0
mp-1933,0.192
mp-19341,0.0
mp-19352,0.0
mp-19363,0.0
mp-19365,0.0
mp-19373,0.02
mp-19380,0.0
mp-19386,0.0
mp-19387,0.0
mp-1938,0.093
mp-19390,0.002
mp-19403,0.0
mp-19412,0.031
mp-19413,0.051
mp-19420,0.0
mp-19422,0.112
mp-19426,0.0
mp-19428,0.0
mp-19432,0.0
mp-19438,0.162
mp-1943,0.0
mp-19440,0.0
mp-19443,0.0
mp-19449,0.0
mp-19450,0.0
mp-1950,0.011
mp-1954,0.099
mp-1958,0.0
mp-1960,0.0
mp-19717,0.0
mp-19727,0.0
mp-19734,0.0
mp-1975,0.0
mp-19765,0.0
mp-19784,0.131
mp-19795,0.0
mp-19799,0.0
mp-19802,0.0
mp-19803,0.0
mp-19817,0.0
mp-1981,0.0
mp-19830,0.0
mp-19833,0.0
mp-19845,0.041
mp-19851,0.0
mp-1985,0.335
mp-19864,0.126
mp-1986,0.007
mp-19880,0.0
mp-19881,0.0
mp-19885,0.017
mp-19893,0.0
mp-19896,0.0
mp-19903,0.003
mp-19921,0.001
mp-19941,0.027
mp-19956,0.0
mp-19963,0.0
mp-19985,0.0
mp-1999,0.008
mp-19,0.0
mp-20015,0.0
mp-20016,0.0
mp-20027,0.0
mp-20042,0.013
mp-20056,0.01
mp-20066,0.0
mp-20078,0.009
mp-20079,0.002
mp-20088,0.0
mp-2008,0.0
mp-20090,0.0
mp-20098,0.0
mp-20099,0.014
mp-20105,0.025
mp-20134,0.169
mp-20152,0.009
mp-20162,0.091
mp-20185,0.0
mp-20187,0.0
mp-20199,0.0
mp-20210,0.003
mp-20244,0.003
mp-20254,0.0
mp-20256,0.0
mp-20273,0.0
mp-20282,0.0
mp-20289,0.0
mp-20299,0.088
mp-20305,0.0
mp-2030,0.0
mp-20310,0.001
mp-20316,0.0
mp-20320,0.012
mp-20329,0.0
mp-20331,0.0
mp-20337,0.033
mp-20343,0.026
mp-20351,0.0
mp-20352,0.0
mp-20374,0.0
mp-20397,0.0
mp-20408,0.035
mp-20411,0.01
mp-20450,0.0
mp-20458,0.0
mp-20459,0.0
mp-20461,0.0
mp-20463,0.0
mp-20485,0.003
mp-20489,0.0
mp-20493,0.008
mp-20495,0.02
mp-20496,0.0
mp-20507,0.081
mp-20526,0.058
mp-20546,0.0
mp-20554,0.0
mp-20570,0.0
mp-20605,0.146
mp-20623,0.16
mp-2063,0.026
mp-2064,0.099
mp-20652,0.0
mp-20678,0.0
mp-2068,0.0
mp-20694,0.0
mp-20716,0.0
mp-20725,0.0
mp-20726,0.0
mp-20727,0.0
mp-2072,0.0
mp-20731,0.0
mp-20740,0.0
mp-2074,0.0
mp-2075,0.147
mp-2076,0.0
mp-20778,0.0
mp-20782,0.0
mp-20790,0.0
mp-2079,0.0
mp-20805,0.0
mp-20815,0.032
mp-20817,0.0
mp-20832,0.0
mp-20845,0.0
mp-20863,0.147
mp-20878,0.019
mp-20893,1.545
mp-20928,0.0
mp-20930,0.005
mp-20938,0.0
mp-20940,0.04
mp-20944,0.0
mp-2097,0.0
mp-20980,0.006
mp-20991,0.003
mp-209,0.0
mp-21043,0.034
mp-21084,0.0
mp-21086,0.155
mp-21099,0.0
mp-21126,0.0
mp-21137,0.0
mp-21138,0.0
mp-2114,0.0
mp-21150,1.851
mp-21166,0.0
mp-2117,0.0
mp-21183,0.0
mp-21190,0.083
mp-21208,0.106
mp-21228,0.0
mp-21231,0.125
mp-21239,0.128
mp-21246,0.0
mp-21255,0.027
mp-2125,0.0
mp-21266,0.0
mp-21272,0.0
mp-21276,0.0
mp-21282,0.062
mp-21283,0.0
mp-21309,0.025
mp-2131,0.0
mp-21322,0.033
mp-2133,0.0
mp-21365,0.0
mp-2136,0.0
mp-21374,0.0
mp-2139,0.0
mp-21405,0.036
mp-2142,0.0
mp-21445,0.02
mp-21459,0.003
mp-21461,0.0
mp-21489,0.002
mp-21497,0.0
mp-2150,0.0
mp-21510,0.0
mp-21511,0.0
mp-21521,0.0
mp-2160,0.0
mp-2168,0.015
mp-2172,0.0
mp-2173,0.005
mp-2175,0.036
mp-2176,0.0
mp-2184,0.009
mp-21855,0.0
mp-21872,0.013
mp-21892,0.0
mp-21896,0.0
mp-22003,0.0
mp-22007,0.0
mp-22009,0.074
mp-2201,0.0
mp-22023,0.007
mp-22027,0.077
mp-22052,0.014
mp-22061,0.156
mp-22086,0.068
mp-22102,0.058
mp-22137,0.009
mp-22142,0.004
mp-22169,0.0
mp-22170,0.0
mp-22186,0.0
mp-22189,0.01
mp-22199,0.001
mp-22205,0.0
mp-22212,0.092
mp-22230,0.0
mp-22232,0.0
mp-22253,0.059
mp-22255,0.0
mp-2229,0.147
mp-22303,0.0
mp-22304,0.0
mp-22313,0.0
mp-2231,0.0
mp-22323,0.029
mp-22328,0.0
mp-2232,0.225
mp-22330,0.006
mp-22342,0.0
mp-2234,0.0
mp-22355,0.0
mp-22356,0.0
mp-22373,0.0
mp-22375,0.023
mp-22386,0.0
mp-22399,0.205
mp-223,0.0
mp-22410,0.051
mp-2242,0.0
mp-22430,0.004
mp-22443,0.0
mp-22449,0.017
mp-22450,0.0
mp-22457,0.0
mp-22473,0.0
mp-2247,0.354
mp-22483,0.0
mp-224,0.0
mp-22506,0.0
mp-22512,0.029
mp-2251,0.0
mp-22535,0.04
mp-22538,0.001
mp-22566,0.014
mp-22569,0.003
mp-22577,0.025
mp-22583,0.0
mp-22587,0.041
mp-22604,0.25
mp-22607,0.0
mp-22628,0.003
mp-22652,0.166
mp-22660,0.0
mp-22661,0.0
mp-22665,0.0
mp-22689,0.532
mp-22691,0.003
mp-226,0.008
mp-22730,0.018
mp-22733,1.858
mp-22735,0.0
mp-22736,0.0
mp-22747,0.063
mp-22750,0.036
mp-22756,0.005
mp-22766,0.0
mp-2278,0.382
mp-22791,0.0
mp-22811,0.0
mp-22848,0.0
mp-22849,0.0
mp-22851,0.154
mp-22853,0.034
mp-22855,0.0
mp-22856,0.0
mp-22858,0.023
mp-22859,0.0
mp-22862,0.0
mp-22863,0.013
mp-22865,0.048
mp-22867,0.0
mp-22869,0.0
mp-2286,0.0
mp-22870,0.0
mp-22871,0.0
mp-22872,0.0
mp-22874,0.0
mp-22875,0.045
mp-22876,0.0
mp-22880,0.0
mp-22881,0.0
mp-22882,0.0
mp-22883,0.001
mp-22885,0.0
mp-22888,0.0
mp-22889,0.001
mp-22893,0.001
mp-22894,0.001
mp-22895,0.007
mp-22897,0.0
mp-22898,0.0
mp-22899,0.037
mp-22901,0.07
mp-22903,0.0
mp-22904,0.0
mp-22905,0.02
mp-22906,0.04
mp-22908,0.0
mp-22909,0.0
mp-22913,0.0
mp-22914,0.002
mp-22915,0.39
mp-22916,0.0
mp-22917,0.003
mp-22919,0.093
mp-22922,0.0
mp-22925,0.0
mp-22932,0.0
mp-22934,0.0
mp-22935,0.125
mp-22936,0.0
mp-22937,0.0
mp-22938,0.081
mp-22939,0.0
mp-22945,0.0
mp-22951,0.0
mp-22955,0.009
mp-22956,0.0
mp-22957,0.0
mp-22958,0.0
mp-22959,0.264
mp-22961,0.017
mp-22963,0.0
mp-22964,0.0
mp-22965,0.0
mp-22966,0.015
mp-22967,0.029
mp-22968,0.0
mp-22969,0.021
mp-22971,0.0
mp-22974,0.123
mp-22975,0.0
mp-22979,0.228
mp-22981,0.0
mp-22982,0.0
mp-22983,0.0
mp-22984,0.0
mp-22987,0.0
mp-22988,0.0
mp-22989,0.0
mp-22990,0.0
mp-22993,0.0
mp-22994,0.005
mp-22995,0.055
mp-22996,0.0
mp-22997,0.01
mp-22999,0.007
mp-23004,0.0
mp-23005,0.0
mp-23007,0.268
mp-23008,0.0
mp-23009,0.0
mp-23011,0.065
mp-23017,0.0
mp-23018,0.0
mp-23020,0.013
mp-23022,0.051
mp-23024,0.0
mp-23029,0.0
mp-23033,0.0
mp-23034,0.013
mp-23036,0.0
mp-23037,0.008
mp-23040,0.0
mp-23041,0.0
mp-23044,0.016
mp-23045,0.244
mp-23046,0.0
mp-23052,0.0
mp-23053,0.046
mp-23054,0.0
mp-23056,0.0
mp-23057,0.005
mp-23058,0.0
mp-23059,0.0
mp-23060,0.0
mp-23063,0.0
mp-23065,0.0
mp-23066,0.025
mp-23067,0.0
mp-23068,0.0
mp-23070,0.0
mp-23072,0.0
mp-23074,0.016
mp-23080,0.122
mp-23082,0.067
mp-23083,0.0
mp-23084,0.0
mp-23086,0.0
mp-23091,0.0
mp-23092,0.0
mp-23096,0.0
mp-23097,0.002
mp-23099,0.002
mp-2309,0.026
mp-230,0.0
mp-23100,0.0
mp-23104,0.0
mp-2310,0.056
mp-23110,0.0
mp-23111,0.008
mp-23116,0.0
mp-23120,0.0
mp-23126,0.0
mp-23127,0.0
mp-23131,0.0
mp-23136,0.0
mp-23137,0.003
mp-23138,0.0
mp-23140,0.0
mp-23151,0.0
mp-23153,0.0
mp-23154,0.0
mp-23155,0.0
mp-23156,0.002
mp-23162,0.0
mp-23164,0.028
mp-23167,0.047
mp-23170,0.01
mp-23173,0.021
mp-23174,0.0
mp-23176,0.0
mp-23177,0.0
mp-23178,0.0
mp-23181,0.015
mp-23183,0.0
mp-23184,0.0
mp-23185,0.0
mp-23192,0.0
mp-23193,0.0
mp-23195,0.022
mp-23197,0.051
mp-23199,0.024
mp-2319,0.0
mp-23202,0.0
mp-23205,0.0
mp-23207,0.0
mp-23209,0.0
mp-23210,0.0
mp-23211,0.0
mp-23214,0.0
mp-23216,0.0
mp-23218,0.0
mp-23220,0.01
mp-23221,0.0
mp-23222,0.0
mp-23224,0.001
mp-23225,0.0
mp-23227,0.041
mp-23228,0.0
mp-23229,0.0
mp-23231,0.037
mp-23237,0.0
mp-23251,0.0
mp-23259,0.026
mp-23260,0.0
mp-23261,0.0
mp-23262,0.0
mp-23264,0.0
mp-23267,0.0
mp-23268,0.0
mp-23280,0.0
mp-23281,0.0
mp-23287,0.046
mp-23288,0.0
mp-23289,0.078
mp-23290,0.0
mp-23291,0.006
mp-23292,0.0
mp-23293,0.004
mp-23295,0.0
mp-23297,0.0
mp-23299,0.061
mp-23301,0.271
mp-23302,0.05
mp-23303,0.055
mp-23304,0.028
mp-23306,0.256
mp-23309,0.0
mp-23315,0.053
mp-23316,0.116
mp-23317,0.0
mp-23318,0.0
mp-23321,0.0
mp-23324,0.0
mp-23326,0.0
mp-23329,0.0
mp-23330,0.035
mp-23332,0.944
mp-23335,0.064
mp-23339,0.0
mp-23341,0.0
mp-23347,0.0
mp-23349,0.001
mp-23350,0.0
mp-23353,0.0
mp-23354,0.348
mp-23355,0.0
mp-23360,0.0
mp-23363,0.0
mp-23364,0.012
mp-23372,0.012
mp-23373,0.0
mp-23376,0.024
mp-23383,0.001
mp-23390,0.0
mp-23392,0.0
mp-23395,0.014
mp-23396,0.0
mp-23399,0.0
mp-23400,0.0
mp-23404,0.052
mp-23405,0.0
mp-23406,0.0
mp-23407,0.0
mp-2340,0.0
mp-23411,0.013
mp-23412,0.0
mp-23417,0.023
mp-23418,0.0
mp-23419,0.0
mp-2341,0.011
mp-23421,0.024
mp-23425,0.0
mp-23426,0.0
mp-23431,0.011
mp-23432,0.0
mp-23435,0.039
mp-23436,0.0
mp-23442,0.0
mp-23444,0.0
mp-23446,0.006
mp-23450,0.0
mp-23454,0.014
mp-23465,0.0
mp-23467,0.005
mp-23474,0.0
mp-23475,0.0
mp-23482,0.001
mp-23484,0.0
mp-23485,0.0
mp-23487,0.0
mp-23489,0.0
mp-23495,0.001
mp-23496,0.0
mp-23498,0.0
mp-23499,0.007
mp-23504,0.046
mp-23505,0.023
mp-23506,0.016
mp-23507,0.006
mp-23513,0.0
mp-23514,0.003
mp-23519,0.0
mp-23520,0.056
mp-23522,0.007
mp-23526,0.0
mp-2352,0.0
mp-23534,0.02
mp-23535,0.0
mp-23536,0.0
mp-23539,0.0
mp-23547,0.018
mp-23550,0.0
mp-23558,0.0
mp-23562,0.0
mp-23563,0.027
mp-23565,0.0
mp-23569,0.0
mp-23571,0.0
mp-23582,0.0
mp-23587,0.0
mp-23611,0.03
mp-23612,0.0
mp-23632,0.0
mp-23657,0.0
mp-23664,0.138
mp-23667,0.0
mp-23675,0.0
mp-23680,0.285
mp-23684,0.089
mp-23690,0.017
mp-23697,0.05
mp-236,0.509
mp-23700,0.0
mp-23702,0.0
mp-23703,0.0
mp-23704,0.0
mp-23705,0.0
mp-23706,0.0
mp-23709,0.034
mp-23710,0.0
mp-23711,0.001
mp-23712,0.082
mp-23713,0.0
mp-23714,0.0
mp-23715,0.0
mp-23717,0.001
mp-23719,0.015
mp-2371,0.0
mp-23720,0.017
mp-23724,0.015
mp-23729,0.126
mp-23730,0.0
mp-23736,0.009
mp-23737,0.0
mp-23738,0.0
mp-23739,0.0
mp-23745,0.15
mp-23751,0.004
mp-23752,0.007
mp-23758,0.002
mp-23759,0.044
mp-23763,0.0
mp-23771,0.117
mp-23774,0.0
mp-23778,0.0
mp-23785,0.072
mp-23790,0.246
mp-23794,0.0
mp-23797,0.007
mp-23798,0.0
mp-23799,0.018
mp-23803,0.015
mp-23804,0.0
mp-23807,0.034
mp-23808,0.0
mp-23809,0.0
mp-23818,0.0
mp-23827,0.0
mp-23828,0.0
mp-23837,0.113
mp-23843,0.0
mp-23844,0.0
mp-23846,0.0
mp-23849,0.011
mp-23850,0.0
mp-23856,0.0
mp-23858,0.066
mp-23859,0.0
mp-23860,0.0
mp-23862,0.0
mp-23870,0.0
mp-23879,0.0
mp-23880,0.0
mp-23884,0.005
mp-23887,0.018
mp-23888,0.009
mp-23891,0.001
mp-23905,0.01
mp-23914,0.018
mp-23918,0.0
mp-23925,0.03
mp-23931,0.012
mp-23933,0.009
mp-23940,0.001
mp-23945,0.484
mp-23949,0.018
mp-23950,0.047
mp-23951,0.053
mp-23956,0.0
mp-23963,0.016
mp-23966,0.0
mp-23969,0.0
mp-23980,0.003
mp-23985,0.006
mp-23986,0.098
mp-239,0.0
mp-24007,0.0
mp-2400,0.0
mp-24012,0.0
mp-24030,0.0
mp-24034,0.0
mp-24041,0.0
mp-24044,0.009
mp-24064,0.115
mp-24066,0.0
mp-24068,0.078
mp-24074,0.009
mp-24075,0.025
mp-24076,0.02
mp-24084,0.0
mp-24087,0.302
mp-24090,0.001
mp-24093,0.049
mp-24104,0.007
mp-24113,0.0
mp-24119,0.0
mp-24121,0.016
mp-24123,0.0
mp-24124,0.0
mp-24128,0.0
mp-24130,0.0
mp-24141,0.0
mp-24142,0.009
mp-24150,0.021
mp-24165,0.009
mp-24181,0.0
mp-24199,0.0
mp-241,0.0
mp-24204,0.0
mp-24205,0.0
mp-24212,0.0
mp-24227,0.0
mp-24230,0.008
mp-24234,0.134
mp-24266,0.0
mp-24292,0.0
mp-24297,0.0
mp-24298,0.0
mp-242,0.0
mp-24307,0.074
mp-24328,0.079
mp-24336,0.0
mp-24337,0.0
mp-24338,0.0
mp-24340,0.0
mp-24341,0.0
mp-24342,0.107
mp-24361,0.006
mp-24364,0.04
mp-24375,0.0
mp-2437,0.0
mp-24384,0.003
mp-243,0.269
mp-24409,0.0
mp-24411,0.009
mp-24412,0.0
mp-24413,0.0
mp-24419,0.458
mp-24421,0.023
mp-24422,0.0
mp-24423,0.0
mp-24424,0.0
mp-24428,0.0
mp-24431,0.022
mp-24433,0.015
mp-24461,0.022
mp-24479,0.013
mp-24504,0.0
mp-24510,0.014
mp-24517,0.009
mp-2452,0.0
mp-24534,0.006
mp-24546,0.0
mp-2455,0.0
mp-24565,0.0
mp-2457,0.04
mp-24589,0.0
mp-24595,0.004
mp-24597,0.168
mp-24608,0.004
mp-2460,0.048
mp-24620,0.0
mp-24645,0.03
mp-24668,0.0
mp-24683,0.0
mp-2469,0.001
mp-24705,0.01
mp-24714,0.026
mp-24721,0.0
mp-2472,0.0
mp-24809,0.056
mp-2480,0.0
mp-24810,0.025
mp-24814,0.316
mp-24817,0.003
mp-24818,0.006
mp-2482,0.021
mp-2488,0.048
mp-2490,0.0
mp-24,0.833
mp-2507,0.0
mp-2511,0.023
mp-2513,0.0
mp-2517,0.0
mp-25196,0.038
mp-25207,0.03
mp-25210,0.13
mp-25233,0.011
mp-25262,0.179
mp-25279,0.0
mp-25288,0.013
mp-252,0.0
mp-25301,0.039
mp-25305,0.0
mp-2530,0.0
mp-2534,0.0
mp-25418,0.025
mp-25428,0.14
mp-2542,0.0
mp-25433,0.153
mp-25469,0.0
mp-254,0.067
mp-2552,0.02
mp-25544,0.242
mp-2565,0.308
mp-2574,0.036
mp-2576,0.0
mp-2589,0.015
mp-25975,0.047
mp-2599,0.0
mp-25,0.0
mp-2600,0.165
mp-2604,0.0
mp-2605,0.0
mp-2612,0.02
mp-26209,0.014
mp-2624,0.0
mp-26299,0.017
mp-2630,0.062
mp-2632,0.0
mp-2633,0.225
mp-2639,0.271
mp-26416,0.108
mp-26462,0.06
mp-2646,0.0
mp-2651,0.0
mp-2653,0.095
mp-2654,0.0
mp-2657,0.037
mp-2659,0.0
mp-26630,0.007
mp-26649,0.021
mp-2667,0.0
mp-2672,0.0
mp-26745,0.04
mp-267,0.0
mp-26871,0.046
mp-26896,0.071
mp-2691,0.0
mp-2693,0.003
mp-26948,0.123
mp-2695,0.0
mp-2697,0.0
mp-27063,0.064
mp-2706,0.0
mp-27130,0.01
mp-27138,0.0
mp-27148,0.0
mp-27150,0.0
mp-2715,0.0
mp-27164,0.001
mp-27167,0.0
mp-27168,0.02
mp-27171,0.0
mp-27173,0.0
mp-27175,0.0
mp-27178,0.0
mp-27180,0.0
mp-27181,0.0
mp-27193,0.0
mp-27194,0.0
mp-27195,0.0
mp-27205,0.0
mp-27207,0.0
mp-27208,0.0
mp-27210,0.0
mp-27211,0.0
mp-27214,0.0
mp-27219,0.0
mp-27221,0.002
mp-27227,0.0
mp-27228,0.0
mp-27230,0.0
mp-27231,0.0
mp-27243,0.006
mp-27246,0.0
mp-27250,0.0
mp-27251,0.0
mp-27252,0.017
mp-27253,0.0
mp-27254,0.0
mp-27257,0.0
mp-27260,0.0
mp-27272,0.0
mp-27277,0.0
mp-27281,0.002
mp-27293,0.01
mp-27294,0.0
mp-27300,0.0
mp-27303,0.0
mp-27315,0.0
mp-27317,0.0
mp-27336,0.0
mp-27337,0.542
mp-27343,0.003
mp-27345,0.0
mp-27355,0.0
mp-27356,0.001
mp-27361,0.008
mp-27362,0.0
mp-27369,0.0
mp-27370,0.014
mp-27373,0.0
mp-27375,0.023
mp-27377,0.0
mp-27385,0.0
mp-27386,0.001
mp-27391,0.122
mp-27394,0.0
mp-27397,0.0
mp-27398,0.0
mp-27399,0.0
mp-2739,0.011
mp-27400,0.0
mp-27401,0.008
mp-27404,0.0
mp-27411,0.0
